ID	Gender	Age	Ethnicity	EH
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	1
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	1
<S1A-007#J>	Women	Old	Pakeha	1
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	1
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	1
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	0
<S1A-018#A>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	0
<S1A-023#D>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	1
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-025#P>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	1
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	1
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	1
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	1
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	1
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	1
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	1
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	1
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	0
<S1A-027#N>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#A>	Women	Old	Pakeha	0
<S1A-028#B>	Women	Old	Pakeha	1
<S1A-028#A>	Women	Old	Pakeha	0
