"FileSpeaker"	"CleanSpeechUnit"	"Adjective"	"Variant"	"Gender"	"Age"	"Occupation"	"AudienceSize"	"ConversationType"	"AgeNumeric"	"Function"	"Amplified"	"Frequency"	"Priming"	"Gradability"	"SemanticCategory"	"Emotionality"
"<S1A-077:1$A>"	"Oh it's good"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Predicative"	0	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-077:1$A>"	"It's good"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Predicative"	0	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-077:1$A>"	"It's pretty cool"	"cool"	"pretty"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Predicative"	1	0.36	"NotPrimed"	-1.05320947233063	"PhysicalProperty"	"PositiveEmotional"
"<S1A-077:1$A>"	"It seems to be pretty good"	"good"	"pretty"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Predicative"	1	6.26	"Primed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-077:1$B>"	"I mean are we really gonna have time to tell a story as well as organise them all with singing and everything and making sure they they are all confident"	"sure"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Predicative"	0	1.24	"NotPrimed"	-0.710305423450376	"HumanPropensity"	"NonEmotional"
"<S1A-077:1$B>"	"That was what was really bad at the last one"	"bad"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Predicative"	1	1.4	"NotPrimed"	-1.15951442019401	"Value"	"NegativeEmotional"
"<S1A-077:1$A>"	"It's got all those little nick-nack type things but it's like a tobacco type shop"	"little"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Attributive"	0	1.87	"NotPrimed"	-2.08226750372418	"Dimension"	"NonEmotional"
"<S1A-077:1$A>"	"It's got all sorts of really funny things and"	"funny"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Attributive"	1	1.16	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-077:1$B>"	"Oh What's Hot"	"hot"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Predicative"	0	0.4	"NotPrimed"	-2.87296652107102	"PhysicalProperty"	"NonEmotional"
"<S1A-077:1$A>"	"I think it's What's Hot"	"hot"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Predicative"	0	0.4	"NotPrimed"	-0.218313914091959	"PhysicalProperty"	"NonEmotional"
"<S1A-077:1$B>"	"What's Hot"	"hot"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Predicative"	0	0.4	"NotPrimed"	-3.66356164612965	"PhysicalProperty"	"NonEmotional"
"<S1A-077:1$A>"	"I was it was so funny right"	"funny"	"so"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Attributive"	1	1.16	"NotPrimed"	-0.515131343390552	"HumanPropensity"	"NonEmotional"
"<S1A-077:1$A>"	"You know how you get those after dinner mint boxes and they're like green and they're got that beautiful writing on it that says After Dinner Mints I think"	"green"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Predicative"	0	0.26	"NotPrimed"	-0.527146939969222	"Color"	"PositiveEmotional"
"<S1A-077:1$A>"	"You know how you get those after dinner mint boxes and they're like green and they're got that beautiful writing on it that says After Dinner Mints I think"	"beautiful"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Attributive"	0	0.54	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-077:1$A>"	"It's funny it was After Dinner Nipples"	"funny"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	21.5	"Predicative"	0	1.16	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-078:1$A>"	"and I just cracked right up and they've got in their in their little suits there and with their microphones and"	"little"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	1.87	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-078:1$A>"	"Oh you can get a few like of those little ones"	"little"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	1.87	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-078:1$A>"	"There's a really nice one over there for fifty nine ninety five that I want"	"nice"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	1	2.33	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-078:1$A>"	"It's on special down from sixty seventy a really nice pen"	"nice"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	1	2.33	"Primed"	-1.86257645315393	"HumanPropensity"	"NonEmotional"
"<S1A-078:1$A>"	"Then we had this really rude girl from Franklins"	"rude"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	1	0.42	"NotPrimed"	0.801047253995886	"HumanPropensity"	"NonEmotional"
"<S1A-078:1$A>"	"She got all annoyed at me because I was rude back"	"rude"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	0.42	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-078:1$A>"	"She only smiled at 's standing there with me going oh a big win on housie you had the other night"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	2.11	"NotPrimed"	-1.2105170571568	"Dimension"	"NonEmotional"
"<S1A-078:1$A>"	"And he said well look if Lisa rings up and says really can you come I'll go with this big grin on his face like I'm just doing this to pay you out"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	2.11	"NotPrimed"	-0.975760423918176	"Dimension"	"NonEmotional"
"<S1A-078:1$B>"	"So I'll just have to be good"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-078:1$A>"	"He buys all these different"	"different"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	1.32	"NotPrimed"	1	"PhysicalProperty"	"NonEmotional"
"<S1A-078:1$A>"	"He he's always moving around and um he's just a real sort of bragger like his daughter's in public relations and she went the big story was that she'd gone on p r to the king of Morocco and then as we find out she's working like I don't know not the king of Morocco anyway"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	2.11	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-078:1$A>"	"And then the big story was that she's on five acres at Bowral next to Jimmy Barnes and do you think she's on the other side of Bowral on one acre"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	2.11	"NotPrimed"	-0.58494345671335	"Dimension"	"NonEmotional"
"<S1A-078:1$A>"	"And you know that's just the type of person that he's like and like when my great grandmother died he just"	"great"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	0.78	"NotPrimed"	-0.893745267985287	"Value"	"NonEmotional"
"<S1A-078:1$A>"	"By the time Mum's realised what's going on he's like way over the other side of the mall and so that was the big talking point over the weekend"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	2.11	"NotPrimed"	1.10700282841671	"Dimension"	"NonEmotional"
"<S1A-078:1$A>"	"I mean it's a really weird family that one"	"weird"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	1	0.52	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NegativeEmotional"
"<S1A-078:1$A>"	"Yeah that was that was the big talking point of the weekend"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	2.11	"NotPrimed"	1.28283703952422	"Dimension"	"NonEmotional"
"<S1A-078:1$A>"	"Mum's Mum's always trying all these different cappuccino makers because she just likes to make them at home"	"different"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	1.32	"NotPrimed"	1	"PhysicalProperty"	"NonEmotional"
"<S1A-078:1$A>"	"She keeps trying all these different ones and and none of them work and apparently"	"different"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	1.32	"NotPrimed"	1	"PhysicalProperty"	"NonEmotional"
"<S1A-078:1$A>"	"No like the little machines that make the froth and um so we're over at Macarthur Square having a cappuccino and um Mum said 'cause apparently there's a new one out a black and decker frothy or something and she's been looking for it everywhere and um she um we were sitting down having a cappuccino and she goes ok let's go and have a look in David Jones and if there's one there I'll buy it"	"little"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	1.87	"NotPrimed"	-2.13407233761902	"Dimension"	"NonEmotional"
"<S1A-078:1$A>"	"No like the little machines that make the froth and um so we're over at Macarthur Square having a cappuccino and um Mum said 'cause apparently there's a new one out a black and decker frothy or something and she's been looking for it everywhere and um she um we were sitting down having a cappuccino and she goes ok let's go and have a look in David Jones and if there's one there I'll buy it"	"black"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	0.44	"NotPrimed"	-3.66356164612965	"Color"	"NegativeEmotional"
"<S1A-078:1$A>"	"Oh that's true"	"true"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	0.96	"NotPrimed"	-0.00954074554661954	"Value"	"NonEmotional"
"<S1A-078:1$A>"	"It'd be good to have but"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	6.26	"NotPrimed"	-1.46761328207846	"Value"	"PositiveEmotional"
"<S1A-078:1$A>"	"She bought this really nice red and this really nice green and said yep I'll have a jumper out of each of those thanks"	"nice"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	1	2.33	"NotPrimed"	-0.941122801186878	"HumanPropensity"	"NonEmotional"
"<S1A-078:1$A>"	"She bought this really nice red and this really nice green and said yep I'll have a jumper out of each of those thanks"	"nice"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	1	2.33	"Primed"	0.359821651650547	"HumanPropensity"	"NonEmotional"
"<S1A-078:1$A>"	"She bought this really nice red and this really nice green and said yep I'll have a jumper out of each of those thanks"	"green"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	0.26	"NotPrimed"	-0.705449207085984	"Color"	"PositiveEmotional"
"<S1A-078:1$B>"	"Yeah but oh I want to look really good because there'll be lots of people there that I don't like and I want it I want I just want this one particular girl to oh I don't know maybe be green with envy or something you know"	"good"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	1	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-078:1$B>"	"Yeah but oh I want to look really good because there'll be lots of people there that I don't like and I want it I want I just want this one particular girl to oh I don't know maybe be green with envy or something you know"	"particular"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Attributive"	0	0.14	"NotPrimed"	-2.16534368556607	"Other"	"NonEmotional"
"<S1A-078:1$B>"	"Yeah but oh I want to look really good because there'll be lots of people there that I don't like and I want it I want I just want this one particular girl to oh I don't know maybe be green with envy or something you know"	"green"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	19	"Predicative"	0	0.26	"NotPrimed"	-2.18014277805965	"Color"	"PositiveEmotional"
"<S1A-079:1$B>"	"She always has nice biscuits"	"nice"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	0	2.33	"NotPrimed"	-1.04726821677375	"HumanPropensity"	"NonEmotional"
"<S1A-079:1$B>"	"Just went nice one"	"nice"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	2.33	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-079:1$A>"	"Sure She would"	"sure"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	1.24	"NotPrimed"	-2.96788487486092	"HumanPropensity"	"NonEmotional"
"<S1A-079:1$B>"	"You know those black stump tags"	"black"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	0	0.44	"NotPrimed"	-3.66356164612965	"Color"	"NegativeEmotional"
"<S1A-079:1$A>"	"That's sad"	"sad"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	0.28	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-079:1$A>"	"That's a good one"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-079:1$A>"	"He's really funny that guy"	"funny"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	1	1.16	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-079:1$A>"	"You've gotta be really careful how far you go with him"	"careful"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	1	0.1	"Primed"	1	"HumanPropensity"	"PositiveEmotional"
"<S1A-079:1$A>"	"That's bad luck"	"bad"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	0	1.4	"NotPrimed"	-0.58494345671335	"Value"	"NegativeEmotional"
"<S1A-079:1$A>"	"Serious"	"serious"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	0.28	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-079:1$B>"	"Oh well the one I did was easy"	"easy"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	0.3	"NotPrimed"	-2.09523768840738	"Difficulty"	"NonEmotional"
"<S1A-079:1$A>"	"'Cos I'm doing a different one"	"different"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	1.32	"NotPrimed"	1	"PhysicalProperty"	"NonEmotional"
"<S1A-079:1$B>"	"Acts like a two year old"	"old"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	0.94	"NotPrimed"	-0.767010621807395	"Age"	"NonEmotional"
"<S1A-079:1$B>"	"You wouldn't think much of a five year old throwing themselves on the floor and beating their fists but a thirty year old you would"	"old"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	0.94	"NotPrimed"	-3.66356164612965	"Age"	"NonEmotional"
"<S1A-079:1$B>"	"You wouldn't think much of a five year old throwing themselves on the floor and beating their fists but a thirty year old you would"	"old"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	0.94	"NotPrimed"	0.785676019965531	"Age"	"NonEmotional"
"<S1A-079:1$B>"	"A big floaty one"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	0	2.11	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-079:1$A>"	"You're an unusual child"	"unusual"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	0	0.1	"NotPrimed"	1	"Value"	"NonEmotional"
"<S1A-079:1$B>"	"Unusual"	"unusual"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	0.1	"NotPrimed"	1	"Value"	"NonEmotional"
"<S1A-079:1$B>"	"Is it sore"	"sore"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	0.12	"NotPrimed"	-0.58494345671335	"Other"	"NegativeEmotional"
"<S1A-079:1$B>"	"Good"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	6.26	"NotPrimed"	-0.739108849422646	"Value"	"PositiveEmotional"
"<S1A-079:1$A>"	"Nice weather we're having"	"nice"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	0	2.33	"NotPrimed"	0.572387045146204	"HumanPropensity"	"NonEmotional"
"<S1A-079:1$B>"	"It's so hot in here"	"hot"	"so"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	1	0.4	"NotPrimed"	-0.0466302770746874	"PhysicalProperty"	"NonEmotional"
"<S1A-079:1$B>"	"This roof is really unusual"	"unusual"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	1	0.1	"NotPrimed"	1	"Value"	"NonEmotional"
"<S1A-079:1$B>"	"You're a very unusual child"	"unusual"	"very"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	1	0.1	"NotPrimed"	1	"Value"	"NonEmotional"
"<S1A-079:1$A>"	"It's a good thing"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Attributive"	0	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-079:1$B>"	"She said to me something today about in how can you call a teenager normal and I though that's so true"	"true"	"so"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	1	0.96	"NotPrimed"	-1.76879941363237	"Value"	"NonEmotional"
"<S1A-079:1$B>"	"First of all the bip went for twice as long as it should"	"long"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	18	"Predicative"	0	0.88	"NotPrimed"	-0.266973949216248	"Dimension"	"NonEmotional"
"<S1A-080:1$B>"	"I mean even with who's you know but and he'll use phrases like you know mate and good on ya mate and"	"good"	"0"	"Woman"	"41-80"	"ACMP"	"Dyad"	"SameGender"	47.5	"Predicative"	0	6.75	"NotPrimed"	0.661965939542042	"Value"	"PositiveEmotional"
"<S1A-080:1$A>"	"I'm sure I did but I I I've changed it through"	"sure"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	34	"Predicative"	0	1.34	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-080:1$B>"	"So what they've got a very broad accent"	"broad"	"very"	"Woman"	"41-80"	"ACMP"	"Dyad"	"SameGender"	47.5	"Attributive"	1	0.16	"NotPrimed"	1.00287490407871	"Dimension"	"NonEmotional"
"<S1A-080:1$A>"	"It's hard for me to be objective but I'd say that no it's it's more of a twang than a drawl really"	"hard"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	34	"Predicative"	0	0.73	"NotPrimed"	-0.946762930847465	"PhysicalProperty"	"NonEmotional"
"<S1A-080:1$A>"	"It is noticeable particularly with my mother oh oh and my father but I mean because we both have female voices the um yeah the contrast's really there and that's just because I went away to school and people used to give me a hard time about my broad Australian accent and then I went to live in Melbourne and people gave me a hard time about my broad Aus broad Australian accent so I changed it"	"hard"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	34	"Attributive"	0	0.73	"NotPrimed"	-3.66356164612965	"PhysicalProperty"	"NonEmotional"
"<S1A-080:1$A>"	"It is noticeable particularly with my mother oh oh and my father but I mean because we both have female voices the um yeah the contrast's really there and that's just because I went away to school and people used to give me a hard time about my broad Australian accent and then I went to live in Melbourne and people gave me a hard time about my broad Aus broad Australian accent so I changed it"	"broad"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	34	"Attributive"	0	0.22	"NotPrimed"	-1.10055754545089	"Dimension"	"NonEmotional"
"<S1A-080:1$A>"	"It is noticeable particularly with my mother oh oh and my father but I mean because we both have female voices the um yeah the contrast's really there and that's just because I went away to school and people used to give me a hard time about my broad Australian accent and then I went to live in Melbourne and people gave me a hard time about my broad Aus broad Australian accent so I changed it"	"hard"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	34	"Attributive"	0	0.73	"NotPrimed"	-0.301279227578041	"PhysicalProperty"	"NonEmotional"
"<S1A-080:1$A>"	"It is noticeable particularly with my mother oh oh and my father but I mean because we both have female voices the um yeah the contrast's really there and that's just because I went away to school and people used to give me a hard time about my broad Australian accent and then I went to live in Melbourne and people gave me a hard time about my broad Aus broad Australian accent so I changed it"	"broad"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	34	"Attributive"	0	0.22	"NotPrimed"	-1.47637111870443	"Dimension"	"NonEmotional"
"<S1A-080:1$A>"	"It is noticeable particularly with my mother oh oh and my father but I mean because we both have female voices the um yeah the contrast's really there and that's just because I went away to school and people used to give me a hard time about my broad Australian accent and then I went to live in Melbourne and people gave me a hard time about my broad Aus broad Australian accent so I changed it"	"broad"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	34	"Attributive"	0	0.22	"NotPrimed"	0.773956761155819	"Dimension"	"NonEmotional"
"<S1A-080:1$B>"	"Not for long periods of time but you know I spent a bit of time in Britain and I think and I'm sure you know after a little while there my um my voice would change"	"long"	"0"	"Woman"	"41-80"	"ACMP"	"Dyad"	"SameGender"	47.5	"Attributive"	0	1.41	"NotPrimed"	0.058550857560419	"Dimension"	"NonEmotional"
"<S1A-080:1$B>"	"Not for long periods of time but you know I spent a bit of time in Britain and I think and I'm sure you know after a little while there my um my voice would change"	"sure"	"0"	"Woman"	"41-80"	"ACMP"	"Dyad"	"SameGender"	47.5	"Predicative"	0	1.02	"NotPrimed"	0.661988877061413	"HumanPropensity"	"NonEmotional"
"<S1A-080:1$B>"	"Not for long periods of time but you know I spent a bit of time in Britain and I think and I'm sure you know after a little while there my um my voice would change"	"little"	"0"	"Woman"	"41-80"	"ACMP"	"Dyad"	"SameGender"	47.5	"Predicative"	0	2.75	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-080:1$A>"	"I have a friend up in Queensland who lived for several years in London and her accent was as broad on the day she came back as the day she left"	"broad"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	34	"Predicative"	0	0.22	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-080:1$B>"	"Just as obvious"	"obvious"	"0"	"Woman"	"41-80"	"ACMP"	"Dyad"	"SameGender"	47.5	"Predicative"	0	0.08	"NotPrimed"	-0.102202257790685	"PhysicalProperty"	"PositiveEmotional"
"<S1A-080:1$A>"	"And um so she was discovered when she was fourteen and she's had a lot of input from linguists ah to teach her English and she even now she has the speech of a four year old"	"old"	"0"	"Woman"	"26-40"	"ACMP"	"Dyad"	"SameGender"	34	"Predicative"	0	1.47	"NotPrimed"	0.661971673767462	"Age"	"NonEmotional"
